review,label
I rated 5 star for the iPhone 5s and the amazon service for their excellent service ordered on 04/08/14 and got it on 06/08/14 though the packaging could have been better but there was no bend on the phone box which means while transit it was in first class seat lol. The seller was gabbardeals .Now about the iPhone 5s its the best in term of simplicity and class .the build quality is solid i would say only htc m8 can be compare when it comes to build quality .the colour saturation is of the best unlike samsung amoled display which are over saturated .about the camera 9/10 build 9/10 call quality 9/10 speed 10/10 no lag at all iOS 7 is good and very fluidic and clean and intuitive .I'm telling this on my experience with the phone so any one who would like to buy the iPhone don't hesitate just get it and then you feel it .I'm very satisfied with my new iPhone 5s space grey and now eagerly waiting for iOS 8 .,1.0
"I was very skeptical before buying about the authenticity of the product. I bought it and checked with apple, it's 100% genuine product with valid warranty. This is not grey market stuff as I had expected it to be.",1.0
This is my first apple product and i'm very satisfied with the product. The design is sleek and very very sexy. Feel good to carry an apple product in my hand. Thanks to amazon for a deterministic delivery and the packing.,1.0
Got surprised before getting my order before the Estimated delivery date and it was better condition than I expected as I was too much afraid before ordering...I also checked warranty and it was not pre- activated...Cheers...,1.0
"Amazing.,.,.,.,.,.,  My first online purchase, that too from Amazon and that too for a big amount.,.,.,  really good Deal from Amazon/Dealer : TechFone.  All the best.  However delivery took more time than expected., but still good.",1.0
Packaging and accessories were in order and worked fine when turned on. I was truely impressed when the delivery process was expedited when requested and I recieved the package 2 days before the estimated date. Good work,1.0
Delivered  product  was good and well packed. but i dont know how they  treat  one year warranty and additional warranty . Wait and see,1.0
great delivery.....but packing is not soo good by cloud tailexcellent mobile but poor battery backup 100% genuine piece by Amazon,1.0
Got a great deal from amazon  on iphone 5S compared to any other site. Its 100% genuine. First I was hesitant to buy but went ahead putting my faith on amazon and I am fully satisfied with the product Thanks amazon,1.0
Total waste of money. Amazon sold me a defective piece wherein the phone is getting hung since the first day. I need a replacement at the earliest with the original phone. Flipkart is way better than this damn site!,0.0
The built quality and the looks of this phone is EXCELLENT and is at par with other phones available in the market.iPhone 5s is extremely fast and very smooth to operate.The price available on Amazon is the cheapest on the market.Very happy with this product.,1.0
"Bought this in Nov-15. Writing review after 3 months of use.Bought from Cloudtail. iPhone was a genuine piece as i checked warranty after activation was full 365 days. phone was also new unopened boxed pack(this was my only worry if i dent get from online sellers and thats why bought from CT seller).Till now the phone is running excellent. came with ios 9.1 out of the box and even on ios 9.2.1, its running smooth.I put a genuine spigen ultra hybrid case over this phone and looks great and gives best protection in sleak case.Delivery was fast and well within the timeline.",1.0
"Using this phone from last one & half month ( bought it near about 10th May 2016 ), quite satisfied with the product. Prior to buying it quite confused due to its feedback for battery backup only however when actually used it was not like that which I have heard. Battery back up is ok but you have to be cautious about use of Data pack, its advisable to switch off data service when not in use. and if we talk about camera, calling, face time or any other feature, simply best.",1.0
"This review is going to be a long one so please have some patience. First of all those who are worrying if the phones are fake, it is a genuine piece. i also got  1 year apple warranty and also checked it on the apple website. I will also be discussing if the phone is worth in 2016. So lets get into the review.DESIGN: One of the most premium phones out there. really good build quality. Very solid build and the quality of build is also great. One of the best designs of a smartphone. The build quality is on par with flagships of this day. so no problems there.SCREEN: One of the most controversial things one iphone is the screen. People say it not even a hd screen and its pixel density is only 326ppi compared to other 1080p displays which give about 441ppi. First of all let me tell you one thing. Once you cross a certain ppi limit it is impossible to distinguish the pixels. So even if you get higher pixel count you wont notice the difference. The screen of the phone is very sharp and i never felt the screen lacks sharpness. Yes, if you take the iphone and put it side by side with a full hd phone there is a small difference in sharpness but when you use them seperately you cannot see the difference. A slightly higher resolution would have been nice but nonetheless the screen is sharp and great. So you dont need to bother about the resolution( samsung gives uhd display which is purely a gimmick as anything above full hd display you wont be able to tell the difference on small screens. and people are like ooooh uhd screen but they fail to see it doesnt matter on small mobile phone screens). And the lower resolution also gives better graphics prerformace and better battery life. But as i said the 326 ppi is very sharp and good enough. The viewing angles are very good and the color accuracy is great. The brightness is also very good at full birightness. And about the 4 inch display. Its smaller than android phones but i prefer the 4 inch phone as i like a phone which i can access all 4 corners with one hand. So it just comes down to preference. It feels nice to hold the entire phone in one hand.BATTERY: The battery life is average. I get about 4-5 hours of screen on time on moderate usage which translates to about 1 days of normal usage. On low power mode you will get about 5-6 hours of screen on time on moderate usage. So battery life is average-good. It also charges very fast.HEATING: First of all remember that the body of the phone is made of metal which conducts heat. So it will be a little warmer than other phones with plastic bodies for the same amount of usage. The phone becomes warm(not hot)  when charging and sometimes when using normally it does become warm (once again not hot). When playing games it does get hot but not unbearable or anything. So no abnormal heating or anything.CAMERA: The camera is really good on the phone. Yes the phone is old but still takes great pictures. The shutter speed is amazing. The video captures is also great. Dont expect the quality of pictures to be on par with todays flagships. But still its capable of taking great pictures and videos. Low light pictures are also very good.STORAGE: I got a 16gb version out of which 11.3gb is free. i usually dont store many media or apps on my phone so storage is not a problem for me but an expandable storage would have been nice. Apple seriously needs to think about it.USABILITY: I agree the ios doesnt have the same level of customizability as android but i really like the ui of ios. I never felt i need a launcher or a new skin on top of the ios. The overall ui transitions are really nice and smooth. I also like the in app ui for apps on ios. Ios is always known for its simplicity and i agree. The phone is easy and very nice to use.DATA TRANSFER: One of the problem with ios is data transfer. In the past we always had to connect to pc and connect to itunes to transfer data. But now we have shareit app which allows us to transfer music,videos,pictures and pdfs to iphone from pc or other android or windows devices. There is also apps in windows like 'ifunbox' which you can download and access the file system of the iphone directly. So the problem of data transfer is also reduced compared to in the past. Its still not as easy as android but still you can transfer data without much fuss. But an OTG support would have been nice. Apple also need to consider this.SOUND: The sound from the in call speaker is very clear and loud.  No problems there. The loud speaker is loud but not very loud.There are some other phones which have louder speakers but still the loudness is good enough  but whats great about the speakers is that the sound quality even at the highest volume is very good where as on other phones which have louder speakers the sound gets a little distorted and quality is not as good as the iphone speakers at full volume. But the iphone speakers are loud enough. No need to worry about that.PERFORMANCE: The apple A7 chip in the phone is the first 64-bit processor. The performance from the phone is amazing considering it is a 2 and half year old phone. All the apps get demolished by the processor. Even the most demanding games like real racing 3, and nova 3, are handled smoothly by the phone. And the phone will be good for at least another 2 years or even more. Yes the A9 chip in the iphone 6s and the 5se is very powerful but the A7 chips is still good and can handle all the apps thrown at it. Even multitasking is smooth.Even though A9 chip and the A8 chips are more powerful the A7 chip is good enough to handle everyday tasks and gaming and multitasking.PRICE: I got the phone for Rs.20000. I always hate apple for pricing their products ridiculously high. But for the price of 20k. its a good deal.P.S: As soon as you get the phone upgrade to ios9.3 as the phone becomes smoother on ios9.3. The phone comes with ios9.2.1 on which the ui stutters sometimes. But ios9.3 fixes this and the ui becomes smooth. You may see stutter on ios9.3 but its very rare. So not a problem.So overall its a great phone and still worth getting even in 2016.",1.0
